C.Length,Ion,ion_air,ion_sensitivity,,Vth,vth_air,vth_sensitivity
255.0660094,9.50E-07,5.19E-14,1.83E+07,,0.17594442,0.42959254,0.590438837
255.0681526,9.50E-07,5.19E-14,1.83E+07,,0.175944541,0.42959254,0.590438556
255.0702958,9.50E-07,5.19E-14,1.83E+07,,0.175944662,0.42959254,0.590438274
255.0724389,9.50E-07,5.19E-14,1.83E+07,,0.175944783,0.42959254,0.590437992
255.0745821,9.50E-07,5.19E-14,1.83E+07,,0.175944904,0.42959254,0.590437711
255.0767252,9.50E-07,5.19E-14,1.83E+07,,0.175945025,0.42959254,0.590437429
255.0788684,9.50E-07,5.19E-14,1.83E+07,,0.175945147,0.42959254,0.590437145
255.0810116,9.50E-07,5.19E-14,1.83E+07,,0.175945268,0.42959254,0.590436863
255.0831547,9.50E-07,5.19E-14,1.83E+07,,0.175945389,0.42959254,0.590436582
255.0852979,9.50E-07,5.19E-14,1.83E+07,,0.17594551,0.42959254,0.5904363
255.0874411,9.50E-07,5.19E-14,1.83E+07,,0.175945631,0.42959254,0.590436018
255.0895842,9.50E-07,5.19E-14,1.83E+07,,0.175945752,0.42959254,0.590435737
255.0917274,9.50E-07,5.19E-14,1.83E+07,,0.175945874,0.42959254,0.590435453
255.0938706,9.50E-07,5.19E-14,1.83E+07,,0.175945995,0.42959254,0.590435171
255.0960137,9.50E-07,5.19E-14,1.83E+07,,0.175946116,0.42959254,0.590434889
255.0981569,9.50E-07,5.19E-14,1.83E+07,,0.175946237,0.42959254,0.590434608
255.1003,9.50E-07,5.19E-14,1.83E+07,,0.175946358,0.42959254,0.590434326
255.1024432,9.50E-07,5.19E-14,1.83E+07,,0.175946479,0.42959254,0.590434044
255.1045864,9.50E-07,5.19E-14,1.83E+07,,0.1759466,0.42959254,0.590433763
255.1067295,9.50E-07,5.19E-14,1.83E+07,,0.175946722,0.42959254,0.590433479
255.1088727,9.50E-07,5.19E-14,1.83E+07,,0.175946843,0.42959254,0.590433197
255.1110159,9.50E-07,5.19E-14,1.83E+07,,0.175946964,0.42959254,0.590432915
255.113159,9.50E-07,5.19E-14,1.83E+07,,0.175947085,0.42959254,0.590432634
255.1153022,9.50E-07,5.19E-14,1.83E+07,,0.175947206,0.42959254,0.590432352
255.1174453,9.50E-07,5.19E-14,1.83E+07,,0.175947327,0.42959254,0.590432071
255.1195885,9.50E-07,5.19E-14,1.83E+07,,0.175947449,0.42959254,0.590431787
255.1217317,9.50E-07,5.19E-14,1.83E+07,,0.17594757,0.42959254,0.590431505
255.1238748,9.50E-07,5.19E-14,1.83E+07,,0.175947691,0.42959254,0.590431223
255.126018,9.50E-07,5.19E-14,1.83E+07,,0.175947812,0.42959254,0.590430942
255.1281612,9.50E-07,5.19E-14,1.83E+07,,0.175947933,0.42959254,0.59043066
255.1303043,9.50E-07,5.19E-14,1.83E+07,,0.175948054,0.42959254,0.590430378
255.1324475,9.50E-07,5.19E-14,1.83E+07,,0.175948176,0.42959254,0.590430094
255.1345907,9.50E-07,5.19E-14,1.83E+07,,0.175948297,0.42959254,0.590429813
255.1367338,9.50E-07,5.19E-14,1.83E+07,,0.175948418,0.42959254,0.590429531
255.138877,9.50E-07,5.19E-14,1.83E+07,,0.175948539,0.42959254,0.590429249
255.1410201,9.50E-07,5.19E-14,1.83E+07,,0.17594866,0.42959254,0.590428968
255.1431633,9.50E-07,5.19E-14,1.83E+07,,0.175948781,0.42959254,0.590428686
255.1453065,9.50E-07,5.19E-14,1.83E+07,,0.175948902,0.42959254,0.590428404
255.1474496,9.50E-07,5.19E-14,1.83E+07,,0.175949024,0.42959254,0.59042812
255.1495928,9.50E-07,5.19E-14,1.83E+07,,0.175949145,0.42959254,0.590427839
255.151736,9.50E-07,5.19E-14,1.83E+07,,0.175949266,0.42959254,0.590427557
255.1538791,9.50E-07,5.19E-14,1.83E+07,,0.175949387,0.42959254,0.590427275
255.1560223,9.50E-07,5.19E-14,1.83E+07,,0.175949508,0.42959254,0.590426994
255.1581655,9.50E-07,5.19E-14,1.83E+07,,0.175949629,0.42959254,0.590426712
255.1603086,9.50E-07,5.19E-14,1.83E+07,,0.175949751,0.42959254,0.590426428
255.1624518,9.50E-07,5.19E-14,1.83E+07,,0.175949872,0.42959254,0.590426146
255.1645949,9.50E-07,5.19E-14,1.83E+07,,0.175949993,0.42959254,0.590425865
255.1667381,9.50E-07,5.19E-14,1.83E+07,,0.175950114,0.42959254,0.590425583
255.1688813,9.50E-07,5.19E-14,1.83E+07,,0.175950235,0.42959254,0.590425301
255.1710244,9.50E-07,5.19E-14,1.83E+07,,0.175950356,0.42959254,0.59042502
255.1731676,9.50E-07,5.19E-14,1.83E+07,,0.175950478,0.42959254,0.590424736
255.1753108,9.50E-07,5.19E-14,1.83E+07,,0.175950599,0.42959254,0.590424454
255.1774539,9.50E-07,5.19E-14,1.83E+07,,0.17595072,0.42959254,0.590424172
255.1795971,9.50E-07,5.19E-14,1.83E+07,,0.175950841,0.42959254,0.590423891
255.1817402,9.50E-07,5.19E-14,1.83E+07,,0.175950962,0.42959254,0.590423609
255.1838834,9.50E-07,5.19E-14,1.83E+07,,0.175951083,0.42959254,0.590423327
255.1860266,9.50E-07,5.19E-14,1.83E+07,,0.175951204,0.42959254,0.590423046
255.1881697,9.50E-07,5.19E-14,1.83E+07,,0.175951326,0.42959254,0.590422762
255.1903129,9.50E-07,5.19E-14,1.83E+07,,0.175951447,0.42959254,0.59042248
255.1924561,9.50E-07,5.19E-14,1.83E+07,,0.175951568,0.42959254,0.590422198
255.1945992,9.50E-07,5.19E-14,1.83E+07,,0.175951689,0.42959254,0.590421917
255.1967424,9.50E-07,5.19E-14,1.83E+07,,0.17595181,0.42959254,0.590421635
255.1988856,9.50E-07,5.19E-14,1.83E+07,,0.175951931,0.42959254,0.590421353
255.2010287,9.50E-07,5.19E-14,1.83E+07,,0.175952053,0.42959254,0.590421069
255.2031719,9.50E-07,5.19E-14,1.83E+07,,0.175952174,0.42959254,0.590420788
255.205315,9.50E-07,5.19E-14,1.83E+07,,0.175952295,0.42959254,0.590420506
255.2074582,9.50E-07,5.19E-14,1.83E+07,,0.175952416,0.42959254,0.590420224
255.2096014,9.50E-07,5.19E-14,1.83E+07,,0.175952537,0.42959254,0.590419943
255.2117445,9.50E-07,5.19E-14,1.83E+07,,0.175952658,0.42959254,0.590419661
255.2138877,9.50E-07,5.19E-14,1.83E+07,,0.175952779,0.42959254,0.590419379
255.2160309,9.50E-07,5.19E-14,1.83E+07,,0.175952901,0.42959254,0.590419095
255.218174,9.50E-07,5.19E-14,1.83E+07,,0.175953022,0.42959254,0.590418814
255.2203172,9.50E-07,5.19E-14,1.83E+07,,0.175953143,0.42959254,0.590418532
255.2224604,9.50E-07,5.19E-14,1.83E+07,,0.175953264,0.42959254,0.59041825
255.2246035,9.50E-07,5.19E-14,1.83E+07,,0.175953385,0.42959254,0.590417969
255.2267467,9.50E-07,5.19E-14,1.83E+07,,0.175953506,0.42959254,0.590417687
255.2288898,9.50E-07,5.19E-14,1.83E+07,,0.175953628,0.42959254,0.590417403
255.231033,9.50E-07,5.19E-14,1.83E+07,,0.175953749,0.42959254,0.590417121
255.2331762,9.50E-07,5.19E-14,1.83E+07,,0.17595387,0.42959254,0.59041684
255.2353193,9.50E-07,5.19E-14,1.83E+07,,0.175953991,0.42959254,0.590416558
255.2374625,9.50E-07,5.19E-14,1.83E+07,,0.175954112,0.42959254,0.590416276
255.2396057,9.50E-07,5.19E-14,1.83E+07,,0.175954233,0.42959254,0.590415995
255.2417488,9.50E-07,5.19E-14,1.83E+07,,0.175954355,0.42959254,0.590415711
255.243892,9.50E-07,5.19E-14,1.83E+07,,0.175954476,0.42959254,0.590415429
255.2460351,9.50E-07,5.19E-14,1.83E+07,,0.175954597,0.42959254,0.590415147
255.2481783,9.50E-07,5.19E-14,1.83E+07,,0.175954718,0.42959254,0.590414866
255.2503215,9.50E-07,5.19E-14,1.83E+07,,0.175954839,0.42959254,0.590414584
255.2524646,9.50E-07,5.19E-14,1.83E+07,,0.17595496,0.42959254,0.590414303
255.2546078,9.50E-07,5.19E-14,1.83E+07,,0.175955081,0.42959254,0.590414021
255.256751,9.50E-07,5.19E-14,1.83E+07,,0.175955203,0.42959254,0.590413737
255.2588941,9.50E-07,5.19E-14,1.83E+07,,0.175955324,0.42959254,0.590413455
255.2610373,9.50E-07,5.19E-14,1.83E+07,,0.175955445,0.42959254,0.590413174
255.2631805,9.50E-07,5.19E-14,1.83E+07,,0.175955566,0.42959254,0.590412892
255.2653236,9.50E-07,5.19E-14,1.83E+07,,0.175955687,0.42959254,0.59041261
255.2674668,9.50E-07,5.19E-14,1.83E+07,,0.175955808,0.42959254,0.590412329
255.2696099,9.50E-07,5.19E-14,1.83E+07,,0.17595593,0.42959254,0.590412045
255.2717531,9.50E-07,5.19E-14,1.83E+07,,0.175956051,0.42959254,0.590411763
255.2738963,9.50E-07,5.19E-14,1.83E+07,,0.175956172,0.42959254,0.590411481
255.2760394,9.50E-07,5.19E-14,1.83E+07,,0.175956293,0.42959254,0.5904112
255.2781826,9.50E-07,5.19E-14,1.83E+07,,0.175956414,0.42959254,0.590410918
255.2803258,9.50E-07,5.19E-14,1.83E+07,,0.175956535,0.42959254,0.590410636
255.2824689,9.50E-07,5.19E-14,1.83E+07,,0.175956657,0.42959254,0.590410352
255.2846121,9.50E-07,5.19E-14,1.83E+07,,0.175956778,0.42959254,0.590410071
255.2867553,9.50E-07,5.19E-14,1.83E+07,,0.175956899,0.42959254,0.590409789
255.2888984,9.50E-07,5.19E-14,1.83E+07,,0.17595702,0.42959254,0.590409507
255.2910416,9.50E-07,5.19E-14,1.83E+07,,0.175957141,0.42959254,0.590409226
255.2931847,9.50E-07,5.19E-14,1.83E+07,,0.175957262,0.42959254,0.590408944
255.2953279,9.50E-07,5.19E-14,1.83E+07,,0.175957383,0.42959254,0.590408662
255.2974711,9.50E-07,5.19E-14,1.83E+07,,0.175957505,0.42959254,0.590408378
255.2996142,9.50E-07,5.19E-14,1.83E+07,,0.175957626,0.42959254,0.590408097
255.3017574,9.50E-07,5.19E-14,1.83E+07,,0.175957747,0.42959254,0.590407815
255.3039006,9.50E-07,5.19E-14,1.83E+07,,0.175957868,0.42959254,0.590407533
255.3060437,9.50E-07,5.19E-14,1.83E+07,,0.175957989,0.42959254,0.590407252
255.3081869,9.50E-07,5.19E-14,1.83E+07,,0.17595811,0.42959254,0.59040697
255.31033,9.50E-07,5.19E-14,1.83E+07,,0.175958232,0.42959254,0.590406686
255.3124732,9.50E-07,5.19E-14,1.83E+07,,0.175958353,0.42959254,0.590406404
255.3146164,9.50E-07,5.19E-14,1.83E+07,,0.175958474,0.42959254,0.590406123
255.3167595,9.50E-07,5.19E-14,1.83E+07,,0.175958595,0.42959254,0.590405841
255.3189027,9.50E-07,5.19E-14,1.83E+07,,0.175958716,0.42959254,0.590405559
255.3210459,9.50E-07,5.19E-14,1.83E+07,,0.175958837,0.42959254,0.590405278
255.323189,9.50E-07,5.19E-14,1.83E+07,,0.175958959,0.42959254,0.590404994
255.3253322,9.50E-07,5.19E-14,1.83E+07,,0.17595908,0.42959254,0.590404712
255.3274754,9.50E-07,5.19E-14,1.83E+07,,0.175959201,0.42959254,0.59040443
255.3296185,9.50E-07,5.19E-14,1.83E+07,,0.175959322,0.42959254,0.590404149
255.3317617,9.50E-07,5.19E-14,1.83E+07,,0.175959443,0.42959254,0.590403867
255.3339048,9.50E-07,5.19E-14,1.83E+07,,0.175959564,0.42959254,0.590403585
255.336048,9.50E-07,5.19E-14,1.83E+07,,0.175959685,0.42959254,0.590403304
255.3381912,9.50E-07,5.19E-14,1.83E+07,,0.175959807,0.42959254,0.59040302
255.3403343,9.50E-07,5.19E-14,1.83E+07,,0.175959928,0.42959254,0.590402738
255.3424775,9.50E-07,5.19E-14,1.83E+07,,0.175960049,0.42959254,0.590402456
255.3446207,9.50E-07,5.19E-14,1.83E+07,,0.17596017,0.42959254,0.590402175
255.3467638,9.50E-07,5.19E-14,1.83E+07,,0.175960291,0.42959254,0.590401893
255.348907,9.50E-07,5.19E-14,1.83E+07,,0.175960412,0.42959254,0.590401611
255.3510502,9.50E-07,5.19E-14,1.83E+07,,0.175960534,0.42959254,0.590401327
255.3531933,9.50E-07,5.19E-14,1.83E+07,,0.175960655,0.42959254,0.590401046
255.3553365,9.50E-07,5.19E-14,1.83E+07,,0.175960776,0.42959254,0.590400764
255.3574796,9.50E-07,5.19E-14,1.83E+07,,0.175960897,0.42959254,0.590400482
255.3596228,9.50E-07,5.19E-14,1.83E+07,,0.175961018,0.42959254,0.590400201
255.361766,9.50E-07,5.19E-14,1.83E+07,,0.175961139,0.42959254,0.590399919
255.3639091,9.50E-07,5.19E-14,1.83E+07,,0.175961261,0.42959254,0.590399635
255.3660523,9.50E-07,5.19E-14,1.83E+07,,0.175961382,0.42959254,0.590399353
255.3681955,9.50E-07,5.19E-14,1.83E+07,,0.175961503,0.42959254,0.590399072
255.3703386,9.50E-07,5.19E-14,1.83E+07,,0.175961624,0.42959254,0.59039879
255.3724818,9.50E-07,5.19E-14,1.83E+07,,0.175961745,0.42959254,0.590398508
255.3746249,9.50E-07,5.19E-14,1.83E+07,,0.175961866,0.42959254,0.590398227
255.3767681,9.50E-07,5.19E-14,1.83E+07,,0.175961987,0.42959254,0.590397945
255.3789113,9.50E-07,5.19E-14,1.83E+07,,0.175962109,0.42959254,0.590397661
255.3810544,9.50E-07,5.19E-14,1.83E+07,,0.17596223,0.42959254,0.590397379
255.3831976,9.50E-07,5.19E-14,1.83E+07,,0.175962351,0.42959254,0.590397098
255.3853408,9.50E-07,5.19E-14,1.83E+07,,0.175962472,0.42959254,0.590396816
255.3874839,9.50E-07,5.19E-14,1.83E+07,,0.175962593,0.42959254,0.590396535
255.3896271,9.50E-07,5.19E-14,1.83E+07,,0.175962714,0.42959254,0.590396253
255.3917703,9.50E-07,5.19E-14,1.83E+07,,0.175962836,0.42959254,0.590395969
255.3939134,9.50E-07,5.19E-14,1.83E+07,,0.175962957,0.42959254,0.590395687
255.3960566,9.50E-07,5.19E-14,1.83E+07,,0.175963078,0.42959254,0.590395406
255.3981997,9.50E-07,5.19E-14,1.83E+07,,0.175963199,0.42959254,0.590395124
255.4003429,9.50E-07,5.19E-14,1.83E+07,,0.17596332,0.42959254,0.590394842
255.4024861,9.50E-07,5.19E-14,1.83E+07,,0.175963441,0.42959254,0.590394561
255.4046292,9.50E-07,5.19E-14,1.83E+07,,0.175963562,0.42959254,0.590394279
255.4067724,9.50E-07,5.19E-14,1.83E+07,,0.175963684,0.42959254,0.590393995
255.4089156,9.50E-07,5.19E-14,1.83E+07,,0.175963805,0.42959254,0.590393713
255.4110587,9.50E-07,5.19E-14,1.83E+07,,0.175963926,0.42959254,0.590393432
255.4132019,9.50E-07,5.19E-14,1.83E+07,,0.175964047,0.42959254,0.59039315
255.415345,9.50E-07,5.19E-14,1.83E+07,,0.175964168,0.42959254,0.590392868
255.4174882,9.50E-07,5.19E-14,1.83E+07,,0.175964289,0.42959254,0.590392587
255.4196314,9.50E-07,5.19E-14,1.83E+07,,0.175964411,0.42959254,0.590392303
255.4217745,9.50E-07,5.19E-14,1.83E+07,,0.175964532,0.42959254,0.590392021
255.4239177,9.50E-07,5.19E-14,1.83E+07,,0.175964653,0.42959254,0.590391739
255.4260609,9.50E-07,5.19E-14,1.83E+07,,0.175964774,0.42959254,0.590391458
255.428204,9.50E-07,5.19E-14,1.83E+07,,0.175964895,0.42959254,0.590391176
255.4303472,9.50E-07,5.19E-14,1.83E+07,,0.175965016,0.42959254,0.590390894
255.4324904,9.50E-07,5.19E-14,1.83E+07,,0.175965138,0.42959254,0.59039061
255.4346335,9.50E-07,5.19E-14,1.83E+07,,0.175965259,0.42959254,0.590390329
255.4367767,9.50E-07,5.19E-14,1.83E+07,,0.17596538,0.42959254,0.590390047
255.4389198,9.50E-07,5.19E-14,1.83E+07,,0.175965501,0.42959254,0.590389765
255.441063,9.50E-07,5.19E-14,1.83E+07,,0.175965622,0.42959254,0.590389484
255.4432062,9.50E-07,5.19E-14,1.83E+07,,0.175965743,0.42959254,0.590389202
255.4453493,9.50E-07,5.19E-14,1.83E+07,,0.175965864,0.42959254,0.59038892
255.4474925,9.50E-07,5.19E-14,1.83E+07,,0.175965986,0.42959254,0.590388636
255.4496357,9.50E-07,5.19E-14,1.83E+07,,0.175966107,0.42959254,0.590388355
255.4517788,9.50E-07,5.19E-14,1.83E+07,,0.175966228,0.42959254,0.590388073
255.453922,9.50E-07,5.19E-14,1.83E+07,,0.175966349,0.42959254,0.590387791
255.4560652,9.50E-07,5.19E-14,1.83E+07,,0.17596647,0.42959254,0.59038751
255.4582083,9.50E-07,5.19E-14,1.83E+07,,0.175966591,0.42959254,0.590387228
255.4603515,9.50E-07,5.19E-14,1.83E+07,,0.175966713,0.42959254,0.590386944
255.4624946,9.50E-07,5.19E-14,1.83E+07,,0.175966834,0.42959254,0.590386662
255.4646378,9.50E-07,5.19E-14,1.83E+07,,0.175966955,0.42959254,0.590386381
255.466781,9.50E-07,5.19E-14,1.83E+07,,0.175967076,0.42959254,0.590386099
255.4689241,9.50E-07,5.19E-14,1.83E+07,,0.175967197,0.42959254,0.590385817
255.4710673,9.50E-07,5.19E-14,1.83E+07,,0.175967318,0.42959254,0.590385536
255.4732105,9.50E-07,5.19E-14,1.83E+07,,0.17596744,0.42959254,0.590385252
255.4753536,9.50E-07,5.19E-14,1.83E+07,,0.175967561,0.42959254,0.59038497
255.4774968,9.50E-07,5.19E-14,1.83E+07,,0.175967682,0.42959254,0.590384688
255.4796399,9.50E-07,5.19E-14,1.83E+07,,0.175967803,0.42959254,0.590384407
255.4817831,9.50E-07,5.19E-14,1.83E+07,,0.175967924,0.42959254,0.590384125
255.4839263,9.50E-07,5.19E-14,1.83E+07,,0.175968045,0.42959254,0.590383843
255.4860694,9.50E-07,5.19E-14,1.83E+07,,0.175968166,0.42959254,0.590383562
255.4882126,9.50E-07,5.19E-14,1.83E+07,,0.175968288,0.42959254,0.590383278
255.4903558,9.50E-07,5.19E-14,1.83E+07,,0.175968409,0.42959254,0.590382996
255.4924989,9.50E-07,5.19E-14,1.83E+07,,0.17596853,0.42959254,0.590382714
255.4946421,9.50E-07,5.19E-14,1.83E+07,,0.175968651,0.42959254,0.590382433
255.4967853,9.50E-07,5.19E-14,1.83E+07,,0.175968772,0.42959254,0.590382151
255.4989284,9.50E-07,5.19E-14,1.83E+07,,0.175968893,0.42959254,0.590381869
255.5010716,9.50E-07,5.19E-14,1.83E+07,,0.175969015,0.42959254,0.590381585
255.5032147,9.50E-07,5.19E-14,1.83E+07,,0.175969136,0.42959254,0.590381304
255.5053579,9.50E-07,5.19E-14,1.83E+07,,0.175969257,0.42959254,0.590381022
255.5075011,9.50E-07,5.19E-14,1.83E+07,,0.175969378,0.42959254,0.59038074
255.5096442,9.50E-07,5.19E-14,1.83E+07,,0.175969499,0.42959254,0.590380459
255.5117874,9.50E-07,5.19E-14,1.83E+07,,0.17596962,0.42959254,0.590380177
255.5139306,9.50E-07,5.19E-14,1.83E+07,,0.175969742,0.42959254,0.590379893
255.5160737,9.50E-07,5.19E-14,1.83E+07,,0.175969863,0.42959254,0.590379611
255.5182169,9.50E-07,5.19E-14,1.83E+07,,0.175969984,0.42959254,0.59037933
255.5203601,9.50E-07,5.19E-14,1.83E+07,,0.175970105,0.42959254,0.590379048
255.5225032,9.50E-07,5.19E-14,1.83E+07,,0.175970226,0.42959254,0.590378767
255.5246464,9.50E-07,5.19E-14,1.83E+07,,0.175970347,0.42959254,0.590378485
255.5267895,9.50E-07,5.19E-14,1.83E+07,,0.175970468,0.42959254,0.590378203
255.5289327,9.50E-07,5.19E-14,1.83E+07,,0.17597059,0.42959254,0.590377919
255.5310759,9.50E-07,5.19E-14,1.83E+07,,0.175970711,0.42959254,0.590377638
255.533219,9.50E-07,5.19E-14,1.83E+07,,0.175970832,0.42959254,0.590377356
255.5353622,9.50E-07,5.19E-14,1.83E+07,,0.175970953,0.42959254,0.590377074
255.5375054,9.50E-07,5.19E-14,1.83E+07,,0.175971074,0.42959254,0.590376793
255.5396485,9.50E-07,5.19E-14,1.83E+07,,0.175971195,0.42959254,0.590376511
255.5417917,9.50E-07,5.19E-14,1.83E+07,,0.175971317,0.42959254,0.590376227
255.5439348,9.50E-07,5.19E-14,1.83E+07,,0.175971438,0.42959254,0.590375945
255.546078,9.50E-07,5.19E-14,1.83E+07,,0.175971559,0.42959254,0.590375664
255.5482212,9.50E-07,5.19E-14,1.83E+07,,0.17597168,0.42959254,0.590375382
255.5503643,9.50E-07,5.19E-14,1.83E+07,,0.175971801,0.42959254,0.5903751
255.5525075,9.50E-07,5.19E-14,1.83E+07,,0.175971922,0.42959254,0.590374819
255.5546507,9.50E-07,5.19E-14,1.83E+07,,0.175972044,0.42959254,0.590374535
255.5567938,9.50E-07,5.19E-14,1.83E+07,,0.175972165,0.42959254,0.590374253
255.558937,9.50E-07,5.19E-14,1.83E+07,,0.175972286,0.42959254,0.590373971
255.5610802,9.50E-07,5.19E-14,1.83E+07,,0.175972407,0.42959254,0.59037369
255.5632233,9.50E-07,5.19E-14,1.83E+07,,0.175972528,0.42959254,0.590373408
255.5653665,9.50E-07,5.19E-14,1.83E+07,,0.175972649,0.42959254,0.590373126
255.5675096,9.50E-07,5.19E-14,1.83E+07,,0.17597277,0.42959254,0.590372845
255.5696528,9.50E-07,5.19E-14,1.83E+07,,0.175972892,0.42959254,0.590372561
255.571796,9.50E-07,5.19E-14,1.83E+07,,0.175973013,0.42959254,0.590372279
255.5739391,9.50E-07,5.19E-14,1.83E+07,,0.175973134,0.42959254,0.590371997
255.5760823,9.50E-07,5.19E-14,1.83E+07,,0.175973255,0.42959254,0.590371716
255.5782255,9.50E-07,5.19E-14,1.83E+07,,0.175973376,0.42959254,0.590371434
255.5803686,9.50E-07,5.19E-14,1.83E+07,,0.175973497,0.42959254,0.590371152
255.5825118,9.50E-07,5.19E-14,1.83E+07,,0.175973619,0.42959254,0.590370868
255.584655,9.50E-07,5.19E-14,1.83E+07,,0.17597374,0.42959254,0.590370587
255.5867981,9.50E-07,5.19E-14,1.83E+07,,0.175973861,0.42959254,0.590370305
255.5889413,9.50E-07,5.19E-14,1.83E+07,,0.175973982,0.42959254,0.590370023
255.5910844,9.50E-07,5.19E-14,1.83E+07,,0.175974103,0.42959254,0.590369742
255.5932276,9.50E-07,5.19E-14,1.83E+07,,0.175974224,0.42959254,0.59036946
255.5953708,9.50E-07,5.19E-14,1.83E+07,,0.175974346,0.42959254,0.590369176
255.5975139,9.50E-07,5.19E-14,1.83E+07,,0.175974467,0.42959254,0.590368894
255.5996571,9.50E-07,5.19E-14,1.83E+07,,0.175974588,0.42959254,0.590368613
255.6018003,9.50E-07,5.19E-14,1.83E+07,,0.175974709,0.42959254,0.590368331
255.6039434,9.50E-07,5.19E-14,1.83E+07,,0.17597483,0.42959254,0.590368049
255.6060866,9.50E-07,5.19E-14,1.83E+07,,0.175974951,0.42959254,0.590367768
255.6082297,9.50E-07,5.19E-14,1.83E+07,,0.175975072,0.42959254,0.590367486
255.6103729,9.50E-07,5.19E-14,1.83E+07,,0.175975194,0.42959254,0.590367202
255.6125161,9.50E-07,5.19E-14,1.83E+07,,0.175975315,0.42959254,0.59036692
255.6146592,9.50E-07,5.19E-14,1.83E+07,,0.175975436,0.42959254,0.590366639
255.6168024,9.50E-07,5.19E-14,1.83E+07,,0.175975557,0.42959254,0.590366357
255.6189456,9.50E-07,5.19E-14,1.83E+07,,0.175975678,0.42959254,0.590366075
255.6210887,9.50E-07,5.19E-14,1.83E+07,,0.175975799,0.42959254,0.590365794
255.6232319,9.50E-07,5.19E-14,1.83E+07,,0.175975921,0.42959254,0.59036551
255.6253751,9.50E-07,5.19E-14,1.83E+07,,0.175976042,0.42959254,0.590365228
255.6275182,9.50E-07,5.19E-14,1.83E+07,,0.175976163,0.42959254,0.590364946
255.6296614,9.50E-07,5.19E-14,1.83E+07,,0.175976284,0.42959254,0.590364665
255.6318045,9.50E-07,5.19E-14,1.83E+07,,0.175976405,0.42959254,0.590364383
255.6339477,9.50E-07,5.19E-14,1.83E+07,,0.175976526,0.42959254,0.590364101
255.6360909,9.50E-07,5.19E-14,1.83E+07,,0.175976647,0.42959254,0.59036382
255.638234,9.50E-07,5.19E-14,1.83E+07,,0.175976769,0.42959254,0.590363536
255.6403772,9.50E-07,5.19E-14,1.83E+07,,0.17597689,0.42959254,0.590363254
255.6425204,9.50E-07,5.19E-14,1.83E+07,,0.175977011,0.42959254,0.590362972
255.6446635,9.50E-07,5.19E-14,1.83E+07,,0.175977132,0.42959254,0.590362691
255.6468067,9.50E-07,5.19E-14,1.83E+07,,0.175977253,0.42959254,0.590362409
255.6489498,9.50E-07,5.19E-14,1.83E+07,,0.175977374,0.42959254,0.590362127
255.651093,9.50E-07,5.19E-14,1.83E+07,,0.175977496,0.42959254,0.590361843
255.6532362,9.50E-07,5.19E-14,1.83E+07,,0.175977617,0.42959254,0.590361562
255.6553793,9.50E-07,5.19E-14,1.83E+07,,0.175977738,0.42959254,0.59036128
255.6575225,9.50E-07,5.19E-14,1.83E+07,,0.175977859,0.42959254,0.590360999
255.6596657,9.50E-07,5.19E-14,1.83E+07,,0.17597798,0.42959254,0.590360717
255.6618088,9.50E-07,5.19E-14,1.83E+07,,0.175978101,0.42959254,0.590360435
255.663952,9.50E-07,5.19E-14,1.83E+07,,0.175978223,0.42959254,0.590360151
255.6660952,9.50E-07,5.19E-14,1.83E+07,,0.175978344,0.42959254,0.59035987
255.6682383,9.50E-07,5.19E-14,1.83E+07,,0.175978465,0.42959254,0.590359588
255.6703815,9.50E-07,5.19E-14,1.83E+07,,0.175978586,0.42959254,0.590359306
255.6725246,9.50E-07,5.19E-14,1.83E+07,,0.175978707,0.42959254,0.590359025
255.6746678,9.50E-07,5.19E-14,1.83E+07,,0.175978828,0.42959254,0.590358743
255.676811,9.50E-07,5.19E-14,1.83E+07,,0.175978949,0.42959254,0.590358461
255.6789541,9.50E-07,5.19E-14,1.83E+07,,0.175979071,0.42959254,0.590358177
255.6810973,9.50E-07,5.19E-14,1.83E+07,,0.175979192,0.42959254,0.590357896
255.6832405,9.50E-07,5.19E-14,1.83E+07,,0.175979313,0.42959254,0.590357614
255.6853836,9.50E-07,5.19E-14,1.83E+07,,0.175979434,0.42959254,0.590357332
255.6875268,9.50E-07,5.19E-14,1.83E+07,,0.175979555,0.42959254,0.590357051
255.68967,9.50E-07,5.19E-14,1.83E+07,,0.175979676,0.42959254,0.590356769
255.6918131,9.50E-07,5.19E-14,1.83E+07,,0.175979798,0.42959254,0.590356485
255.6939563,9.50E-07,5.19E-14,1.83E+07,,0.175979919,0.42959254,0.590356203
255.6960994,9.50E-07,5.19E-14,1.83E+07,,0.17598004,0.42959254,0.590355922
255.6982426,9.50E-07,5.19E-14,1.83E+07,,0.175980161,0.42959254,0.59035564
255.7003858,9.50E-07,5.19E-14,1.83E+07,,0.175980282,0.42959254,0.590355358
255.7025289,9.50E-07,5.19E-14,1.83E+07,,0.175980403,0.42959254,0.590355077
255.7046721,9.50E-07,5.19E-14,1.83E+07,,0.175980525,0.42959254,0.590354793
255.7068153,9.50E-07,5.19E-14,1.83E+07,,0.175980646,0.42959254,0.590354511
255.7089584,9.50E-07,5.19E-14,1.83E+07,,0.175980767,0.42959254,0.590354229
255.7111016,9.50E-07,5.19E-14,1.83E+07,,0.175980888,0.42959254,0.590353948
255.7132447,9.50E-07,5.19E-14,1.83E+07,,0.175981009,0.42959254,0.590353666
255.7153879,9.50E-07,5.19E-14,1.83E+07,,0.17598113,0.42959254,0.590353384
